Unnamed: 0,Unternehmensname Latin alphabet,Inactive,Quoted,Branch,OwnData,Woco,ISO Ländercode,NACE Rev. 2 Core Code (4 Ziffern),Konsolidierungscode,Letztes verf. Jahr,Betriebsertrag (Umsatz) tsd EUR Letztes verf. Jahr,Anzahl der Mitarbeiter Letztes verf. Jahr,EBITDA tsd EUR Letztes verf. Jahr,AI_FDE_Match,Screening_Reasoning
178.0,IBYKUS AKTIENGESELLSCHAFT FUER INFORMATIONSTECHNOLOGIE,Nein,Nein,Nein,Nein,Nein,DE,6201,U2,2024,53052.69359,291,8834.19463,False,"IBYKUS AG is a well-established IT service provider primarily focused on public sector software solutions, ERP systems, and traditional administrative digitalization in Germany. While they possess significant engineering resources, their business model is heavily anchored in long-term legacy infrastructure and public administration process automation rather than agile AI-native forward-deployed engineering. They lack the specialized focus on RAG, multi-agent workflows, or frontier AI integration required to meet the specific criteria of our investment thesis."
179.0,DEVOTEAM GMBH,Nein,Nein,Nein,Nein,Nein,DE,6202,U1,2023,49620.50276,296,4757.30426,True,"Devoteam GmbH is a strong candidate as they are a major European IT consultancy with deep expertise in cloud-native architecture, data engineering, and generative AI. They already maintain strategic partnerships with major hyperscalers like Google Cloud and AWS, focusing on deploying enterprise-grade AI solutions and large-scale data transformation. Their current service portfolio aligns well with our FDE thesis, as they possess the necessary engineering maturity to scale custom AI pipelines and complex agentic workflows for blue-chip clients."
180.0,JEDOX GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U2,2024,52590.82935,243,1373.28273,False,"Jedox GmbH is a established vertical SaaS vendor specializing in Enterprise Performance Management (EPM) and business intelligence software. Their business model is product-centric, focused on a proprietary platform rather than providing custom 'forward deployed' AI engineering services for external enterprise clients. While they integrate AI features into their own software suite, they do not function as an AI-focused consultancy or technical service provider, making them a mismatch for our FDE investment thesis."
181.0,TRAKKEN GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2023,49247.09453,132,3797.94508,True,"Trakken GmbH is a high-end digital analytics and data engineering consultancy with deep technical expertise in data infrastructure and cloud architecture. Given their focus on data integration, predictive modeling, and advanced analytics, they possess the necessary engineering foundation to pivot effectively into AI Forward Deployed Engineering. Their track record in enterprise data strategy makes them a strong candidate for building and maintaining custom RAG systems and AI pipelines for large-scale clients."
182.0,SYNCORE GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,52135.09915,84,3732.29497,True,"Syncore GmbH specializes in complex digital transformation and industrial software engineering, which aligns well with the FDE thesis. Their focus on custom development, data architecture, and integration of sophisticated enterprise systems provides a strong foundation for scaling AI-driven pipelines and RAG implementations. Given their technical pedigree in the German industrial landscape, they possess the requisite engineering depth to pivot into high-value AI deployment services."
183.0,ELO DIGITAL OFFICE GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,51635.6637,314,6155.59689,False,"ELO Digital Office GmbH is primarily an established enterprise content management (ECM) software vendor with a focus on document management and workflow automation. While they integrate basic AI features into their existing product suite, their business model is built around proprietary, standardized SaaS/on-premise software products rather than the bespoke, forward-deployed engineering or custom AI architecture services required by our thesis. They do not operate as a systems integrator or AI consultancy capable of building the custom pipelines and multi-agent workflows we target."
184.0,CCV GMBH,Nein,Nein,Nein,Nein,Nein,DE,6209,U1,2024,51194.55048,252,3183.39396,False,"CCV GmbH primarily specializes in payment systems, electronic transaction processing, and hardware-adjacent payment terminal solutions. Their core business model focuses on payment infrastructure and point-of-sale services rather than custom AI software engineering or RAG implementation. Consequently, they do not align with our investment thesis targeting AI forward-deployed engineering firms."
185.0,ZVOOVE SOFTWARE GERMANY GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,51115.53781,150,6591.72214,False,"Zvoove is a specialized vertical SaaS provider focusing on the temporary staffing and personnel services industry in Germany, rather than a broad-spectrum software engineering or AI deployment consultancy. Their core value proposition lies in an integrated ERP/CRM platform for staffing agencies rather than building custom AI pipelines or RAG systems for third-party enterprises. They do not meet the criteria of an 'AI Forward Deployed Engineering' firm designed to scale bespoke AI solutions across diverse enterprise environments."
186.0,AVEVA GMBH,Nein,Nein,Nein,Nein,Nein,DE,6202,U1,2023,47714.27996,6,2440.42251,False,"AVEVA GmbH is a subsidiary of the global industrial software giant AVEVA, focusing on proprietary industrial software solutions for engineering, operations, and asset performance management. They are not a generalist AI systems integrator or a bespoke FDE firm; rather, they are a product-led vendor whose AI capabilities are embedded within their own vertical SaaS ecosystem. Consequently, they do not align with our investment mandate for an independent, third-party firm focused on custom AI pipeline deployment and consultancy."
187.0,CEGEKA BUSINESS SOLUTIONS BELGIE,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2024,50492.22,204,3281.791,True,"Cegeka is a top-tier European IT services provider with deep engineering capabilities and a proven track record in digital transformation and data infrastructure. They have a well-developed AI portfolio, offering mature solutions in generative AI, proprietary RAG architectures, and custom multi-agent enterprise deployments. Their technical depth in cloud-native engineering and extensive industry vertical expertise makes them an ideal candidate for scaling AI FDE services within the enterprise sector."
188.0,SIEVERS-SNC COMPUTER & SOFTWARE GMBH & CO. KG.,Nein,Nein,Nein,Nein,Nein,DE,6202,U1,2024,46777.24616,298,1821.83167,False,"SIEVERS-SNC is primarily an established German IT service provider focusing on ERP systems (Infor), managed cloud services, and infrastructure support rather than specialized AI engineering. Their service portfolio is heavily oriented toward legacy enterprise resource planning and traditional managed IT rather than the development of proprietary AI pipelines, RAG systems, or agentic workflows. While they have the infrastructure capabilities to support AI, they do not align with our thesis for a specialized AI Forward Deployed Engineering partner."
189.0,IBM CLIENT INNOVATION CENTER GERMANY GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,50193.0,449,2044.0,False,"IBM Client Innovation Center Germany GmbH functions primarily as a regional delivery hub for IBM's large-scale global enterprise IT services and outsourcing operations. While they have access to IBM's broad portfolio of AI solutions, the entity itself operates as a captive service delivery unit rather than an agile, specialized 'Forward Deployed Engineering' firm. Their business model is structurally focused on large-scale managed services and traditional IT project delivery rather than the high-intensity, boutique AI engineering required by the thesis."
190.0,CONTACT SOFTWARE GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,49858.03553,394,5290.59108,True,"CONTACT Software is a leader in Product Lifecycle Management (PLM) and industrial IoT, providing the digital backbone for complex engineering environments. Their deep integration with product data and existing enterprise software architectures positions them perfectly to deploy proprietary RAG systems and AI-driven predictive engineering workflows. Given their existing technical moat in B2B industrial engineering, they possess the high-quality engineering talent required to pivot effectively into scaling AI pipelines for manufacturing and product development."
